datetime,open,high,low,close,volume,return
20100625,107.74,108.42,106.77,107.95,4896220,0.004466362705871418
20100628,108.04,108.32,107.14,107.49,3580070,-0.004261232051875896
20100629,106.02,107.51,103.55,104.2,8297155,-0.030607498371941544
20100630,103.92,104.88,102.88,103.22,5628512,-0.009404990403071078
20100701,103.15,103.49,101.13,102.81,8044642,-0.003972098430536697
20100702,103.11,103.42,101.62,102.2,4143502,-0.005933274973251579
20100706,103.64,106.2,101.88,102.86,5670490,0.0064579256360077775
20100707,103.13,106.24,103.02,106.15,5409917,0.031985222632704646
20100708,106.99,107.28,105.91,107.17,4586960,0.009609043805934858
20100709,107.13,107.97,106.93,107.93,3108590,0.007091536810674759
20100712,107.61,108.24,107.15,108.03,2887542,0.0009265264523301564
20100713,109.15,110.4,108.01,109.66,4729430,0.015088401369989679
20100714,109.31,110.08,108.86,109.67,4047905,9.119095385745624e-05
20100715,109.62,110.06,108.17,109.68,4931840,9.1182638825682e-05
20100716,109.09,109.18,106.45,106.63,5685520,-0.027808169219547874
20100719,107.05,107.63,106.22,107.29,3958980,0.006189627684516585
20100720,105.87,109.05,105.82,108.48,5460557,0.011091434430049452
20100721,109.03,109.07,106.63,107.07,5588007,-0.012997787610619538
20100722,108.34,109.94,108.33,109.48,5192665,0.02250863920799495
20100723,109.25,110.57,108.93,110.41,4755020,0.008494702228717399
20100726,110.59,111.67,110.29,111.57,3531837,0.01050629471968123
20100727,112.17,112.29,111.11,111.55,4567847,-0.00017925965761400597
20100728,111.33,111.66,110.46,110.8,3441337,-0.006723442402510105
20100729,111.52,111.82,109.41,110.29,4742912,-0.004602888086642554
20100730,109.17,110.86,108.98,110.27,4577455,-0.00018134010336390283
20100802,111.98,112.94,111.54,112.76,3445617,0.02258093769837677
20100803,112.48,112.77,111.85,112.22,3358090,-0.004788932245477162
20100804,112.53,113.11,112.16,112.97,3327122,0.0066833006594189115
20100805,112.24,112.91,112.08,112.85,2852055,-0.001062228910330254
20100806,111.73,112.57,110.92,112.41,4916762,-0.0038989809481612125
20100809,112.92,113.18,112.32,113.01,2212575,0.005337603416066372
20100810,112.03,113.03,111.37,112.39,5234300,-0.005486240155738509
20100811,110.65,110.69,109.12,109.3,5545495,-0.027493549248153726
20100812,107.64,109.02,107.6,108.6,4726632,-0.006404391582799707
20100813,108.29,108.96,108.18,108.28,3242055,-0.0029465930018415243
20100816,107.57,108.61,107.18,108.26,3167712,-0.00018470631695599593
20100817,109.18,110.39,108.26,109.59,3879840,0.012285239238869483
20100818,109.54,110.38,108.91,109.78,3930165,0.0017337348298203104
20100819,109.22,109.49,107.43,107.88,5003900,-0.01730734195664063
20100820,107.56,107.94,106.75,107.53,3930362,-0.003244345569150875
20100823,108.04,108.57,107.07,107.13,3139600,-0.00371989212312851
20100824,105.96,107.11,104.97,105.56,6042417,-0.01465509194436665
20100825,104.94,106.34,104.29,105.88,5060407,0.0030314513073133043
20100826,106.44,106.58,104.88,105.23,4686282,-0.0061390253116735405
20100827,105.89,106.97,104.31,106.82,5648452,0.015109759574265746
20100830,106.58,106.91,105.3,105.34,3326482,-0.013855083317730665
20100831,104.92,105.98,104.49,105.47,6014822,0.0012340991076513763
20100901,106.73,108.61,106.66,108.44,5241985,0.028159666255807236
20100902,108.72,109.49,108.49,109.47,3319645,0.009498340095905666
20100903,110.54,110.99,109.95,110.92,4109897,0.01324563807435819
20100907,110.37,110.93,109.55,109.68,3105910,-0.01117922827262885
20100908,109.86,110.85,109.81,110.41,3147712,0.006655725747629404
20100909,111.65,111.68,110.62,110.94,3061865,0.00480028982881997
20100910,111.12,111.61,110.87,111.54,2504207,0.005408328826392639
20100913,112.58,112.95,112.13,112.72,3139245,0.010579164425318144
20100914,112.5,113.29,112.08,112.65,4426832,-0.0006210078069551761
20100915,112.33,113.21,111.98,113.14,3468690,0.004349755881047468
20100916,112.74,113.12,112.35,113.1,3384732,-0.0003535442814213141
20100917,113.03,113.15,112.18,112.51,3748012,-0.005216622458001696
20100920,112.88,114.46,112.62,114.23,4125782,0.015287529997333626
20100921,114.3,114.84,113.51,114.0,5721612,-0.002013481572266551
20100922,113.8,114.44,113.1,113.43,4091847,-0.004999999999999893
20100923,112.49,113.67,112.18,112.5,4313377,-0.008198889182755909
20100924,113.74,114.9,113.65,114.79,3781975,0.020355555555555682
20100927,114.87,114.99,114.16,114.32,2664372,-0.004094433313006518
20100928,114.42,115.04,113.18,114.67,4627165,0.0030615815255423673
20100929,114.38,114.91,114.02,114.41,3815857,-0.0022673759483736733
20100930,115.05,115.79,113.59,114.12,6032865,-0.0025347434664800828
20101001,114.97,115.12,113.93,114.61,3819850,0.004293725902558609
20101004,114.37,114.85,113.18,113.75,3659742,-0.007503708227903361
20101005,114.8,116.32,113.73,116.05,4584402,0.020219780219780104
20101006,116.02,116.33,115.56,116.06,3046485,8.616975441633201e-05
20101007,116.5,116.53,115.19,115.89,3477917,-0.001464759607099797
20101008,116.05,116.86,115.61,116.56,3390417,0.005781344378289699
20101011,116.73,116.97,116.25,116.66,2130187,0.0008579272477693412
20101012,116.27,117.35,115.65,116.99,3827037,0.0028287330704610536
20101013,117.66,118.55,117.38,117.88,3877600,0.007607487819471848
20101014,117.81,118.01,116.72,117.55,4344600,-0.002799457074991518
20101015,118.28,118.35,116.76,117.72,5081375,0.0014461931093152636
20101018,117.73,118.67,117.31,118.28,2625600,0.004757050628610315
20101019,117.19,118.56,116.02,116.71,6007420,-0.013273588096043398
20101020,116.94,118.44,116.87,117.87,4177935,0.0099391654528318
20101021,118.4,119.09,117.21,118.12,4906020,0.0021209807414948045
20101022,118.3,118.53,118.0,118.38,2320445,0.002201151371486576
20101025,119.14,119.76,118.61,118.69,3160922,0.002618685588781977
20101026,118.09,118.9,117.87,118.73,3326700,0.00033701238520511545
20101027,117.89,118.51,117.26,118.38,3903260,-0.0029478649035628024
20101028,119.06,119.11,117.83,118.4,3539322,0.00016894745734075123
20101029,118.28,118.72,118.07,118.53,3098162,0.0010979729729729826
20101101,119.07,119.75,117.85,118.53,3589907,0.0
20101102,119.42,120.11,119.1,119.49,3215632,0.008099215388509107
20101103,119.68,120.02,118.45,120.01,5001220,0.00435182860490424
20101104,121.28,122.32,121.13,122.26,4585692,0.0187484376301974
20101105,122.34,122.92,122.18,122.74,3773262,0.003926059218059885
20101108,122.34,122.69,121.94,122.54,2974617,-0.001629460648525205
20101109,122.82,122.95,121.12,121.6,4356135,-0.007670964582993434
20101110,121.58,122.16,120.66,122.09,4750395,0.004029605263157876
20101111,121.05,121.82,120.68,121.66,3411422,-0.0035219919731346305
20101112,120.81,121.35,119.65,120.18,5418062,-0.012165050139733569
20101115,120.58,121.05,119.98,120.04,3460505,-0.0011649192877351
20101116,119.29,119.49,117.59,118.12,6617182,-0.01599466844385211
20101117,118.21,118.71,117.86,118.21,3522842,0.0007619370132068148
20101118,119.36,120.39,119.35,120.02,3530977,0.015311733355892088
20101119,119.9,120.34,119.25,120.26,2849865,0.001999666722213078
20101122,119.69,120.24,118.77,120.19,3816190,-0.0005820721769500548
20101123,118.77,119.01,117.99,118.42,4503020,-0.014726682752308817
20101124,119.2,120.23,119.17,120.19,2740067,0.014946799527106869
20101126,119.16,119.81,119.03,119.27,1282522,-0.007654546967301834
20101129,118.52,119.48,117.74,119.16,4442055,-0.0009222771862161805
20101130,117.97,119.17,117.81,118.48,4605212,-0.0057066129573681845
20101201,120.2,121.24,120.19,121.0,4025072,0.02126941255908177
20101202,121.2,122.65,121.13,122.57,3624072,0.012975206611570256
20101203,122.14,123.03,122.11,122.86,2836332,0.0023659949416661163
20101206,122.62,123.04,122.5,122.74,2204242,-0.0009767214715936667
20101207,123.94,124.01,122.76,122.83,4206137,0.0007332572918363756
20101208,122.99,123.38,122.41,123.29,2910067,0.0037450134332004392
20101209,123.97,124.02,123.15,123.82,2422042,0.004298807689187889
20101210,124.13,124.6,123.73,124.5,2429192,0.005491842997900287
20101213,125.05,125.2,124.52,124.56,2510295,0.0004819277108434328
20101214,124.75,125.23,124.29,124.65,2918095,0.0007225433526012459
20101215,124.45,124.93,123.89,124.12,3123705,-0.0042519053349378
20101216,124.18,124.91,123.75,124.82,3231435,0.005639703512729577
20101217,124.08,124.46,123.82,124.38,2483052,-0.0035250761095978467
20101220,124.64,124.9,123.98,124.57,2193937,0.0015275767808329288
20101221,124.99,125.47,124.87,125.39,1791247,0.006582644296379669
20101222,125.48,125.82,125.41,125.79,1559700,0.003190047053194034
20101223,125.64,125.78,125.29,125.61,1445730,-0.0014309563558312366
20101227,125.13,125.77,125.04,125.65,1200217,0.0003184459836000908
20101228,125.89,125.95,125.5,125.8,1181527,0.0011937922801432688
20101229,125.98,126.2,125.9,125.92,1132552,0.000953895071542199
20101230,125.79,126.13,125.53,125.72,1464817,-0.0015883100381194337
20101231,125.51,125.87,125.33,125.78,1707627,0.0004772510340438352
20110103,126.71,127.6,126.66,127.01,2787325,0.009778979169979385
20110104,127.33,127.37,126.19,126.93,2939582,-0.0006298716636484736
20110105,126.57,127.72,126.46,127.64,2462232,0.005593634286614524
20110106,127.69,127.83,127.01,127.39,2428065,-0.0019586336571607577
20110107,127.56,127.77,126.15,127.13,3225515,-0.00204097652877
20110110,126.59,127.16,126.2,127.01,2589890,-0.0009439156768661361
20110111,127.44,127.74,126.95,127.43,2438080,0.0033068262341549026
20110112,128.22,128.72,127.99,128.64,2069780,0.009495409244290931
20110113,128.63,128.69,128.05,128.45,2519742,-0.0014769900497512145
20110114,128.2,129.33,128.1,129.28,2416715,0.006461658232775447
20110118,129.18,129.64,129.03,129.53,2178745,0.0019337871287128383
20110119,129.41,129.5,127.91,128.27,3192212,-0.009727476260325774
20110120,127.96,128.4,127.13,128.14,3737152,-0.001013487175489436
20110121,128.88,129.17,128.23,128.36,2987665,0.0017168721710631996
20110124,128.28,129.25,128.26,129.16,2255787,0.006232471174820731
20110125,128.75,129.28,128.11,129.16,3583670,0.0
20110126,129.49,130.05,129.23,129.69,2874750,0.004103437596779225
20110127,129.7,130.21,129.47,130.03,2488357,0.002621636209422462
20110128,130.14,130.35,127.51,127.72,5835805,-0.017765131123586908
20110131,128.07,128.78,127.75,128.67,3102622,0.007438145944252961
20110201,129.46,130.97,129.38,130.71,3344250,0.015854511541151917
20110202,130.4,130.84,130.33,130.48,2426230,-0.0017596205340066895
20110203,130.26,130.98,129.57,130.76,3030000,0.0021459227467810482
20110204,130.83,131.2,130.23,131.17,2561697,0.003135515448149162
20110207,131.44,132.4,131.43,132.0,2242707,0.0063276663871312255
20110208,132.1,132.64,131.73,132.59,2128700,0.004469696969696901
20110209,132.21,132.63,131.61,132.32,3019190,-0.0020363526661136833
20110210,131.6,132.47,131.3,132.33,3488157,7.557436517546812e-05
20110211,131.8,133.28,131.77,133.15,2808495,0.00619662963802603
20110214,133.03,133.54,132.88,133.43,1888965,0.002102891475779245
20110215,133.02,133.22,132.66,133.04,2189800,-0.0029228809113394094
20110216,133.45,134.01,133.19,133.82,2803410,0.005862898376428172
20110217,133.46,134.43,133.34,134.22,2327692,0.0029890898221491824
20110218,134.37,134.69,134.06,134.57,2479765,0.002607659067203061
20110222,133.12,133.86,131.47,131.8,4765505,-0.020584082633573475
20110223,131.75,132.07,130.21,131.01,4958357,-0.005993930197268793
20110224,130.88,131.44,129.7,130.92,4919217,-0.0006869704602702198
20110225,131.49,132.41,131.4,132.32,2926437,0.010693553315001658
20110228,132.82,133.32,132.38,133.15,2695102,0.0062726723095527515
20110301,133.57,133.69,130.89,130.89,4525690,-0.01697333834021797
20110302,130.75,131.82,130.35,131.16,4145012,0.0020628008251204477
20110303,132.39,133.62,132.39,133.47,3336580,0.017612076852699055
20110304,133.37,133.63,131.6,132.47,5113667,-0.007492320371619066
20110307,132.86,133.16,130.74,131.37,4443430,-0.008303766890616737
20110308,131.64,133.0,131.07,132.56,3278467,0.009058384714927259
20110309,132.31,132.8,131.6,132.39,3406892,-0.0012824381412191999
20110310,130.99,131.18,129.81,129.93,5806447,-0.018581463856786606
20110311,129.52,131.31,129.49,130.84,4074297,0.007003771261448355
20110314,129.99,130.48,129.06,130.05,4481690,-0.00603790889636191
20110315,126.58,129.33,126.5,128.56,6360000,-0.011457131872356863
20110316,128.15,128.57,125.28,126.21,9428495,-0.018279402613565754
20110317,128.0,128.39,127.1,127.85,4418480,0.012994215989224234
20110318,128.84,128.88,127.51,127.76,4012275,-0.0007039499413373784
20110321,129.36,130.01,129.2,129.74,2987567,0.01549780839073267
20110322,129.72,129.89,129.17,129.3,2524590,-0.003391398180977334
20110323,128.92,130.0,128.32,129.64,3181337,0.0026295436968288843
20110324,130.4,131.09,129.67,130.9,3187125,0.009719222462203136
20110325,131.24,131.87,130.89,131.29,2903627,0.0029793735676086897
20110328,131.59,131.92,130.94,130.94,2165830,-0.0026658542158579657
20110329,130.88,131.9,130.44,131.86,2514652,0.007026118833053374
20110330,132.53,133.16,132.36,132.7,2493515,0.006370392840891581
20110331,132.59,132.96,132.45,132.51,2597907,-0.0014318010550112836
20110401,133.41,133.77,132.83,133.15,2975965,0.00482982416421418
20110404,133.43,133.67,132.88,133.24,2078872,0.000675929402929043
20110405,132.98,133.83,132.94,133.24,2628950,0.0
20110406,133.88,134.0,133.12,133.66,2504180,0.0031522065445810377
20110407,133.42,133.94,132.66,133.32,3907227,-0.002543767768966032
20110408,133.9,133.99,132.31,132.86,3051050,-0.003450345034503255
20110411,133.0,133.45,132.14,132.47,2681792,-0.0029354207436400603
20110412,131.72,132.49,130.99,131.45,3637782,-0.007699856571299235
20110413,132.07,132.18,130.96,131.45,3249047,0.0
20110414,130.7,131.76,130.27,131.56,3223460,0.0008368200836821327
20110415,131.8,132.37,131.41,132.12,2959495,0.004256612952265204
20110418,130.57,131.31,129.51,130.53,4030035,-0.012034514078110847
20110419,130.76,131.35,130.44,131.28,2575410,0.00574580556193971
20110420,132.88,133.39,132.79,133.16,2965990,0.014320536258378924
20110421,133.79,133.84,133.35,133.74,2266277,0.0043556623610694345
20110425,133.67,133.86,133.2,133.62,1273692,-0.0008972633467922986
20110426,134.05,135.06,133.91,134.79,2517467,0.008756174225415192
20110427,135.05,135.87,134.5,135.63,2857810,0.006231916314266561
20110428,135.43,136.29,135.41,136.04,2590972,0.003022930030229354
20110429,136.16,136.57,135.98,136.54,2090460,0.0036753895912966517
20110502,137.07,137.18,135.95,136.25,2799322,-0.0021239197304818713
20110503,135.96,136.19,135.05,135.71,2984675,-0.003963302752293507
20110504,135.68,135.73,134.23,134.86,3953562,-0.006263355684916316
20110505,134.08,134.95,133.02,133.63,4547970,-0.009120569479460272
20110506,134.94,135.63,133.22,134.2,4635285,0.0042655092419365825
20110509,134.19,135.11,133.98,134.72,2459555,0.003874813710879277
20110510,135.17,136.11,135.0,135.87,2347955,0.008536223277909816
20110511,135.67,135.69,133.82,134.45,3885277,-0.0104511665562671
20110512,134.08,135.36,133.39,135.1,3565057,0.004834510970621153
20110513,135.15,135.34,133.56,134.04,3313197,-0.007846039970392349
20110516,133.57,134.61,132.97,133.19,3000680,-0.006341390629662769
20110517,132.68,133.35,132.12,133.17,4021377,-0.00015016142353041495
20110518,133.24,134.5,132.95,134.38,2652735,0.009086130509874613
20110519,134.8,135.03,133.94,134.66,2602442,0.002083643399315438
20110520,134.33,134.52,133.36,133.67,3378327,-0.007351849101440711
20110523,131.98,132.46,131.59,132.04,3555670,-0.012194209620707719
20110524,132.44,132.73,131.7,131.95,2929035,-0.0006816116328385302
20110525,131.42,132.94,131.38,132.37,3093895,0.0031830238726791027
20110526,132.03,133.24,131.78,133.01,3446435,0.004834932386492241
20110527,133.37,133.87,133.19,133.54,2446450,0.003984662807307693
20110531,134.77,134.91,133.84,134.89,3277367,0.010109330537666494
20110601,134.5,134.6,131.76,131.85,4577990,-0.022536881903773343
20110602,131.97,132.24,130.96,131.69,4161942,-0.0012135001896094177
20110603,130.15,131.42,130.08,130.4,4247997,-0.00979573240185283
20110606,130.08,130.36,128.87,129.05,3761262,-0.010352760736196287
20110607,129.69,130.07,128.85,128.85,3389275,-0.0015497869043007428
20110608,128.77,129.19,128.18,128.4,4240767,-0.0034924330616995514
20110609,128.77,129.93,128.46,129.4,3033107,0.007788161993769416
20110610,128.84,128.93,127.26,127.56,4818452,-0.014219474497681683
20110613,127.88,128.24,127.05,127.67,3897060,0.0008623392913138517
20110614,128.86,129.77,128.82,129.32,3174570,0.012923944544528831
20110615,128.24,128.65,126.68,127.02,6052537,-0.017785338694710773
20110616,127.06,127.97,126.32,127.28,5765125,0.0020469217446072996
20110617,127.93,127.94,126.62,127.02,4842015,-0.0020427404148334327
20110620,126.62,127.97,126.58,127.7,3198332,0.005353487639741861
20110621,128.36,129.7,128.19,129.42,3932412,0.013469068128425965
20110622,129.05,129.81,128.59,128.7,3771380,-0.0055632823365785455
20110623,127.16,128.37,126.19,128.29,6819115,-0.0031857031857032148
20110624,128.27,128.37,126.62,126.81,4666910,-0.011536362927741739
20110627,126.89,128.43,126.64,127.94,3516282,0.008910969166469496
20110628,128.43,129.63,128.27,129.61,3309387,0.013052993590745743
20110629,130.21,130.93,129.71,130.75,4756012,0.008795617622096907
20110630,131.14,132.18,130.99,131.97,4110890,0.00933078393881459
20110701,132.01,134.1,131.78,133.96,4267610,0.015079184663181033
20110705,133.78,134.08,133.39,133.71,3496767,-0.0018662287249925358
20110706,133.49,134.14,133.11,133.94,2924895,0.0017201406027971267
20110707,135.16,135.7,134.88,135.46,3112725,0.01134836493952518
20110708,133.82,134.44,133.39,134.4,3456440,-0.007825188247453152
20110711,132.76,133.18,131.66,131.96,3793312,-0.01815476190476184
20110712,131.69,132.78,131.36,131.43,4447082,-0.004016368596544417
20110713,132.09,133.22,131.52,131.85,4080922,0.003195617438940701
20110714,132.17,132.78,130.68,130.94,4866870,-0.0069017823284034385
20110715,131.66,131.87,130.77,131.74,4153807,0.006109668550481118
20110718,131.08,131.28,129.63,130.58,3774755,-0.008805222407772817
20110719,131.35,132.89,131.31,132.78,3503685,0.016847909327615262
20110720,133.07,133.15,132.42,132.65,2707240,-0.0009790631119144244
20110721,133.4,134.82,133.14,134.52,4788270,0.014097248398039941
20110722,134.52,134.72,133.76,134.61,2418435,0.000669045495093723
20110725,133.3,134.49,133.16,133.83,2930042,-0.005794517494985496
20110726,133.75,133.96,133.03,133.36,2756342,-0.0035119181050586867
20110727,132.59,132.6,130.43,130.6,5252820,-0.02069586082783459
20110728,130.59,131.77,130.01,130.16,4224685,-0.0033690658499233583
20110729,128.9,130.55,127.97,129.05,5988187,-0.008527965580823471
20110801,130.84,130.96,127.53,128.71,6353037,-0.0026346377373110963
20110802,127.8,128.5,125.49,125.49,6605507,-0.02501748115919522
20110803,125.66,126.31,123.53,126.21,8125275,0.005737508964857696
20110804,124.42,124.62,120.06,120.18,10758595,-0.04777751366769656
20110805,121.76,122.07,116.86,119.98,14034707,-0.0016641704110501587
20110808,116.92,118.35,112.02,112.26,14321567,-0.0643440573428905
20110809,114.06,117.5,110.27,117.37,14604980,0.04551933012649201
20110810,115.26,116.28,111.95,112.35,12273040,-0.04277072505751056
20110811,113.26,118.92,112.85,117.28,9475097,0.04388072986203828
20110812,118.41,119.22,117.28,118.15,6389202,0.00741814461118695
20110815,119.18,120.74,119.0,120.55,5131465,0.020313161235717248
20110816,119.47,120.69,118.31,119.56,5886372,-0.008212360016590536
20110817,120.24,121.2,118.72,119.67,4641010,0.0009200401472064801
20110818,116.51,116.64,113.39,114.61,9745832,-0.04228294476476979
20110819,112.96,115.88,112.5,112.68,8416312,-0.016839717302155055
20110822,115.16,115.23,112.41,112.73,5864545,0.0004437344692935774
20110823,113.15,116.54,112.58,116.46,7027227,0.033087909163487916
20110824,116.19,118.24,115.92,118.13,5198702,0.014339687446333516
20110825,118.74,119.4,115.87,116.31,6328835,-0.01540675526961821
20110826,115.68,118.51,113.85,118.04,6643977,0.014874043504427892
20110829,119.56,121.43,119.48,121.38,3605580,0.028295493053202225
20110830,120.84,122.43,119.26,121.62,5305050,0.001977261492832394
20110831,122.44,123.51,121.3,122.06,6165237,0.0036178260154580144
20110901,122.29,123.4,120.78,120.96,5673880,-0.009011961330493312
20110902,118.43,119.08,117.43,117.84,4841875,-0.025793650793650702
20110906,114.39,117.16,114.38,116.99,5898805,-0.007213170400543145
20110907,118.75,120.34,118.36,120.27,4384522,0.028036584323446467
20110908,119.56,120.94,118.77,119.02,5134752,-0.010393281782655639
20110909,117.68,118.1,115.28,115.86,7782200,-0.026550159637035775
20110912,114.48,116.76,114.05,116.66,6510192,0.0069048852062834065
20110913,117.05,118.18,116.22,117.58,5727770,0.00788616492370986
20110914,118.34,120.8,116.72,119.36,6266445,0.015138629018540684
20110915,120.64,121.47,119.57,121.47,5530875,0.017677613941018855
20110916,121.29,121.97,120.32,121.58,5623057,0.0009055733926073284
20110919,119.53,120.93,118.72,120.31,4999427,-0.010445797006086499
20110920,120.82,121.99,120.01,120.17,4667812,-0.0011636605435957348
20110921,120.23,120.6,116.5,116.51,6633342,-0.030456852791878153
20110922,113.24,114.21,111.3,112.8,10027237,-0.031842760278087745
20110923,112.12,114.16,112.02,113.54,6194590,0.006560283687943258
20110926,114.61,116.4,112.98,116.25,5544107,0.023868240267747032
20110927,118.53,119.56,116.84,117.6,6284942,0.011612903225806326
20110928,117.78,118.49,114.97,115.16,6149087,-0.02074829931972788
20110929,117.05,117.63,113.93,116.02,6535440,0.007467870788468112
20110930,114.45,115.45,113.07,113.17,5907592,-0.02456473021892769
20111003,112.48,113.95,109.81,109.93,7597460,-0.028629495449324027
20111004,108.34,112.58,107.43,112.13,9915402,0.020012735377058055
20111005,112.62,114.72,111.58,114.5,6191692,0.02113618121822891
20111006,114.35,116.66,113.51,116.51,5467210,0.017554585152838476
20111007,117.17,117.25,115.06,115.75,6099555,-0.006523045232168956
20111010,117.68,119.59,117.67,119.59,4568900,0.03317494600431958
20111011,118.88,120.04,118.75,119.68,4472665,0.0007525712852245459
20111012,120.6,122.14,120.33,120.67,5814625,0.008272058823529438
20111013,120.0,120.87,119.12,120.47,4804852,-0.0016574127786525006
20111014,121.91,122.6,121.23,122.56,4118530,0.017348717523034907
20111017,121.99,122.06,119.93,120.24,4018070,-0.018929503916449097
20111018,120.13,123.5,119.2,122.61,6602802,0.019710578842315307
20111019,122.38,123.08,120.71,121.14,4900457,-0.011989234157083417
20111020,121.43,122.1,119.82,121.69,5779787,0.0045402014198447915
20111021,123.09,124.12,122.72,123.91,5074245,0.01824307667022751
20111024,124.17,125.8,124.06,125.49,4164420,0.012751190380114519
20111025,124.88,124.95,122.78,123.08,5773237,-0.019204717507371072
20111026,124.35,124.77,122.21,124.33,6032965,0.01015599610009743
20111027,127.63,129.42,126.61,128.53,7061147,0.03378106651652857
20111028,128.01,128.85,127.8,128.68,4189142,0.0011670427137633332
20111031,127.16,127.26,125.36,125.45,4490327,-0.025101025800435273
20111101,122.04,123.51,121.52,122.08,8620312,-0.026863292148266327
20111102,123.83,124.4,122.79,123.99,5217695,0.015645478374836097
20111103,125.26,126.5,123.59,126.24,5753480,0.018146624727800598
20111104,125.24,125.7,124.01,125.45,4555372,-0.006257921419518309
20111107,125.38,126.39,124.2,126.28,4329737,0.006616181745715322
20111108,126.92,128.02,125.71,127.86,4838285,0.01251187836553691
20111109,124.89,125.47,122.86,123.19,6598637,-0.036524323478804965
20111110,124.8,124.94,123.02,124.32,4928860,0.009172822469356134
20111111,125.82,126.99,125.79,126.62,3596145,0.01850064350064362
20111114,126.19,126.36,124.92,125.46,3133010,-0.009161269941557526
20111115,125.18,126.75,124.72,126.12,3756317,0.005260640841702635
20111116,124.83,126.34,123.9,124.05,4721732,-0.0164129400570886
20111117,123.84,124.16,121.23,122.18,6529967,-0.015074566706972936
20111118,122.51,122.75,121.47,121.99,4366937,-0.0015550826649206595
20111121,120.2,120.35,118.65,119.62,4826992,-0.01942782195261894
20111122,119.39,120.1,118.52,119.19,4767040,-0.003594716602574932
20111123,118.06,118.21,116.56,116.56,4522662,-0.022065609531000896
20111125,116.38,117.7,116.2,116.2,2078482,-0.00308853809196985
20111128,119.54,120.18,118.82,119.7,4251012,0.030120481927710774
20111129,120.05,121.0,119.61,120.08,4036362,0.0031746031746031633
20111130,123.48,125.22,123.22,125.11,5669897,0.041888740839440386
20111201,124.85,125.64,124.43,124.98,3767417,-0.001039085604667811
20111202,126.12,126.5,124.78,124.86,3949230,-0.000960153624580018
20111205,126.84,127.18,125.44,126.21,4493915,0.010812109562710281
20111206,126.2,127.11,125.76,126.26,3315117,0.0003961651216228823
20111207,125.84,127.26,124.97,126.75,4325377,0.003880880722318958
20111208,125.9,126.18,123.65,123.98,4838805,-0.02185404339250485
20111209,124.51,126.37,124.4,126.03,4054872,0.01653492498790121
20111212,124.95,124.97,123.16,124.24,4150487,-0.01420296754740935
20111213,124.86,125.57,122.45,123.11,5104045,-0.009095299420476488
20111214,122.56,123.03,121.47,121.71,4822682,-0.01137194379010642
20111215,123.03,123.2,121.99,122.15,3590080,0.0036151507682196105
20111216,122.22,122.95,121.3,121.57,4321725,-0.0047482603356530095
20111219,122.06,122.32,120.03,120.32,3644650,-0.01028214197581645
20111220,122.18,124.14,120.37,123.88,4021087,0.029587765957446832
20111221,123.93,124.36,122.75,124.17,3812147,0.0023409751372296395
20111222,124.63,125.39,124.36,125.33,2504740,0.009342031086413849
20111223,125.69,126.43,125.41,126.39,1592855,0.008457671746588957
20111227,126.17,126.82,126.06,126.49,1556597,0.0007912018355882289
20111228,126.51,126.53,124.73,124.92,2551465,-0.012412048383271368
20111229,125.24,126.25,125.18,126.1,2139875,0.009446045469100106
20111230,126.0,126.33,125.5,125.5,1693185,-0.004758128469468659
20120103,127.77,128.38,127.43,127.49,3503322,0.015856573705179233
20120104,127.2,127.81,126.71,127.63,2477735,0.0010981253431641136
20120105,127.01,128.23,126.43,128.1,3495237,0.0036825197837497825
20120106,128.2,128.22,127.29,127.82,2954832,-0.002185792349726823
20120109,128.0,128.18,127.41,127.99,2081022,0.0013299953058989455
20120110,129.4,129.65,128.95,129.13,2521217,0.008906945855144954
20120111,128.74,129.37,128.52,129.25,2374095,0.0009292960582358845
20120112,129.58,129.7,128.54,129.51,2516127,0.002011605415860762
20120113,128.62,129.01,127.72,129.01,3821485,-0.003860705737008696
20120117,130.09,130.32,129.06,129.31,2662250,0.002325401131695326
20120118,129.31,130.84,129.08,130.8,2924472,0.011522697393859804
20120119,131.21,131.57,130.8,131.48,2493897,0.005198776758409629
20120120,131.23,131.95,130.92,131.95,2382785,0.0035746881655005502
20120123,131.51,132.25,130.98,131.58,2690395,-0.0028040924592647176
20120124,130.8,131.5,130.6,131.46,2118525,-0.0009119927040583953
20120125,131.26,132.87,130.75,132.57,3981530,0.00844363304427187
20120126,133.16,133.4,131.36,131.9,3690152,-0.0050539337708379595
20120127,131.24,132.05,131.15,131.73,2869457,-0.001288855193328442
20120130,130.52,131.44,130.06,131.38,3054485,-0.0026569498216048038
20120131,132.02,132.18,130.68,131.21,3299140,-0.0012939564621706756
20120201,132.29,133.14,132.13,132.47,3355300,0.009602926606203654
20120202,132.72,133.02,132.21,132.68,2363200,0.0015852645882086236
20120203,134.0,134.62,133.77,134.57,2933457,0.014244799517636242
20120206,133.99,134.5,133.83,134.46,2096425,-0.0008174184439324605
20120207,134.17,135.02,133.64,134.79,2842417,0.002454261490405951
20120208,134.86,135.22,134.31,135.19,2827585,0.002967579197269865
20120209,135.41,135.59,134.56,135.34,3079450,0.0011095495228936603
20120210,134.16,134.47,133.84,134.43,3351617,-0.0067238067090290565
20120213,135.32,135.52,134.74,135.36,2454642,0.006918098638696746
20120214,134.99,135.27,134.25,135.19,3489497,-0.0012559101654847638
